ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_长度,FID,field_1,field_6
658,图形选择 1 - 位置 48,1,48,1,4074.768689425857200,48,肯德基(佰港城店),香辣鸡翅，葡式蛋挞，黄金鸡块，土豆泥，肯德基醇豆浆，老北京鸡肉卷，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，新奥尔良烤鸡腿堡，九珍果汁饮料，香辣鸡腿堡，美式，伴鸡伴虾堡土豆泥餐，吮指原味鸡套餐，新奥良腿堡土豆泥餐，吮指原味鸡，五味小吃桶，红豆派
659,图形选择 1 - 位置 66,1,66,2,4356.865630633598800,66,肯德基(海林广场),鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，伴柠伴桔鲜果茶，红豆派，全家桶，新奥尔良烤鸡腿堡，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，现磨咖啡，葡式蛋挞
660,图形选择 1 - 位置 74,1,74,3,4588.670449694051100,74,肯德基(汉西店),葡式蛋挞，香辣鸡腿汉堡，嫩牛五方，新奥尔良烤翅，香辣鸡翅，上校鸡块，豆浆，培根蘑菇鸡肉饭，墨西哥鸡肉卷，香辣鸡腿堡，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，鲜蔬沙拉，鸡肉汉堡，霜糖油条，豪霸鸡腿，蜂蜜花梨茶，蘑菇饭，草莓旋风，紫薯蛋挞，巧克力圣代，
661,图形选择 1 - 位置 43,1,43,4,4665.258111742559800,43,肯德基(京汉大道店),冰拿铁，榛果风味冰拿铁，香辣鸡翅，九珍果汁饮料，美式，吮指原味鸡套餐，五味小吃桶，冰美式，超级外送全家桶，拿铁，伴鸡伴虾堡土豆泥餐，黄金鸡块，鲜蔬沙拉，吮指原味鸡，香辣鸡腿堡土豆泥餐，香辣鸡腿堡，香甜粟米棒，醇香土豆泥，葡式蛋挞，芙蓉荟蔬汤，老北京鸡肉卷
662,图形选择 1 - 位置 75,1,75,5,4936.428327006935400,75,肯德基(光谷家乐福店),葡式蛋挞，新奥尔良烤翅，圣代，新奥尔良烤鸡腿堡，爱尔兰雪顶咖啡，吮指原味鸡块，黄金烤鸡腿堡，醇香土豆泥，薯条，鳕鱼条，脆皮甜筒，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，小吃拼盘，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡腿，芋圆冰淇?
663,图形选择 1 - 位置 81,1,81,6,5820.207927051088500,81,肯德基(武大餐厅店),爱尔兰雪顶咖啡，新奥尔良烤翅，薯条，吮指原味鸡块，楚味烤翅，翅桶，劲爆鸡米花，九珍果汁饮料，九珍果汁，黄金鸡块，霸王翅，美式，黑椒牛柳饭，醇豆浆，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇淋花筒，红枣姜茶，法风烧饼，早餐油条稀饭套餐，劲脆鸡堡，九珍，香辣鸡翅根，
664,图形选择 1 - 位置 73,1,73,7,6846.070605012760100,73,肯德基(汉商21世纪购物中心),[]
665,图形选择 1 - 位置 67,1,67,8,7680.381570661576900,67,肯德基(武汉永旺梦乐城),上校鸡块，九珍果汁，五味小吃桶，醇香土豆泥，九珍果汁饮料，什菌烤鸡腿堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰淇淋之神，冰美式，劲爆鸡米花，卤水鸡腿饭，吮指原味鸡套餐，bbq手撕猪肉卷，bbq手撕猪肉堡，九珍，五珍q豆圣代，仙草奶茶，冰奶茶，冰碳烤珍珠奶茶，劲脆鸡堡，?
666,图形选择 1 - 位置 80,1,80,9,7886.432604959998600,80,肯德基(铁桥广场),[]
667,图形选择 1 - 位置 95,1,95,10,8246.672080212401900,95,肯德基(荟聚购物中心),{}
668,图形选择 1 - 位置 58,1,58,11,9527.035216247635600,58,肯德基(民意店),原味蛋挞，醇豆浆，香辣鸡腿堡，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，鲜蔬沙拉，红豆派，鸡肉汉堡，霜糖油条，豪霸鸡腿，蜂蜜花梨茶，蘑菇饭，草莓旋风，紫薯蛋挞，炸鸡翅，巧克力圣代，圆筒冰淇淋，香辣肉串，草莓新地，玉米汁，炸鸡，海盐食糖蛋筒，枣蓉姜茶
669,图形选择 1 - 位置 29,1,29,12,9709.773475961148500,29,肯德基(新华路店),香辣鸡腿堡，吮指原味鸡，鲜蔬沙拉，红豆派，新奥尔良烤翅，圣代，冰美式，葡式蛋挞，拿铁，冰拿铁，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，香辣鸡翅，醇香土豆泥，黄金鸡块，美式，榛果风味热拿铁
670,图形选择 1 - 位置 69,1,69,13,9790.753335316323500,69,肯德基(百步亭店),新奥尔良烤翅，超级外送全家桶，红豆派，鲜蔬沙拉，圣代，冰美式，葡式蛋挞，新奥良腿堡土豆泥餐，拿铁，吮指原味鸡，香辣鸡腿堡土豆泥餐，冰拿铁，根骨肉相连加，老北京鸡肉卷，老北京卷土豆泥餐，榛果风味冰拿铁，香甜粟米棒，新奥尔良烤鸡腿堡，香辣鸡翅，醇香土豆泥，芙
671,图形选择 1 - 位置 9,1,9,14,9798.410634599906200,9,肯德基(常青花园店),辣翅，香辣鸡腿堡，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，冰淇淋之神，香辣鸡翅，翅桶，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡腿，芋圆冰淇淋，脆皮全鸡，甜玉米，咖喱猪排饭，双果圣代，黑椒牛柳饭，蜜汁手?
672,图形选择 1 - 位置 19,1,19,15,9880.672603600176400,19,肯德基(鲁广店),葡式蛋挞，可乐，鳕鱼条，老北京卷土豆泥餐，冰拿铁，热牛奶，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，玉米沙拉，牛肉堡，鳕鱼汉堡，石榴派，皮蛋瘦肉粥，草莓沙冰，柚子茶，仙草奶茶，香菇鸡肉饭，蔬菜萨拉
673,图形选择 1 - 位置 27,1,27,16,9902.384559956191900,27,肯德基(东湖听涛景区店),海盐双旋甜筒，新奥尔良烤鸡腿堡，香辣鸡翅，草莓味冰淇淋花筒，九珍果汁饮料，黄金鸡块，香辣鸡腿堡，雪顶咖啡，草莓圣代，巧克力味冰淇淋花筒，劲脆鸡腿堡，巧克力圣代，吮指原味鸡，红豆派，新奥尔良烤翅，葡式蛋挞，香脆海苔虾，香甜栗米棒，伴鸡伴虾堡，bbq手撕猪肉卷?
674,图形选择 1 - 位置 93,1,93,17,9958.956153862394800,93,肯德基(武昌火车站二店餐厅)-洗手间,{}
675,图形选择 1 - 位置 33,1,33,18,10137.351083919821000,33,肯德基(泛海城市广场店),鲜蔬沙拉，红豆派，圣代，冰美式，超级外送全家桶，葡式蛋挞，拿铁，伴鸡伴虾堡，香辣鸡腿堡土豆泥餐，冰拿铁，根骨肉相连加，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，新奥尔良烤鸡腿堡，香辣鸡翅，汉堡，新奥尔良烤翅，香脆海苔虾，香甜栗米棒，bbq手撕猪肉?
676,图形选择 1 - 位置 35,1,35,19,10171.484743473808000,35,肯德基(循礼门店),原味蛋挞，脆皮甜筒，嫩牛五方，香辣鸡翅，香辣鸡腿堡，草莓旋风，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，上校鸡块，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，原味鸡腿堡，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，泰式鸡肉卷，木
677,图形选择 1 - 位置 8,1,8,20,10172.311837908692000,8,肯德基(青年路店),新奥尔良烤鸡翅，超级外送全家桶，香辣腿堡，香辣鸡翅，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，冰淇淋之神，翅桶，劲爆鸡米花，九珍果汁饮料，香辣鸡腿，芋圆冰淇淋，脆皮全鸡，甜玉米，咖喱猪排饭，双果圣代，黑椒牛柳饭，醇豆浆，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇
678,图形选择 1 - 位置 34,1,34,21,10315.606362901368000,34,肯德基(汉口站),老北京鸡肉卷，芙蓉荟蔬汤，劲爆鸡米花，bbq手撕猪肉堡，新奥尔良烤鸡腿堡，香辣鸡翅，草莓味冰淇淋花筒，九珍果汁饮料，黄金鸡块，香辣鸡腿堡，雪顶咖啡，薯条，草莓圣代，巧克力味冰淇淋花筒，劲脆鸡腿堡，巧克力圣代，吮指原味鸡，红豆派，新奥尔良烤翅，葡式蛋挞，香脆?
679,图形选择 1 - 位置 6,1,6,22,10330.641350432952000,6,肯德基(音乐学院店),香辣鸡翅，九珍果汁饮料，五味小吃桶，伴鸡伴虾堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰美式，吮指原味鸡套餐，拿铁，根骨肉相连加，榛果风味冰拿铁，美式，超级外送全家桶，黄金鸡块，鲜蔬沙拉，香辣鸡腿堡土豆泥餐，香辣鸡腿堡，香甜粟米棒，醇香土豆泥，葡式蛋挞，芙蓉荟蔬汤
680,图形选择 1 - 位置 13,1,13,23,10386.212806891841000,13,肯德基(销品茂),新奥尔良烤翅，葡式蛋挞，薯条，圣代，京卷，劲爆鸡米花，吮指原味鸡块，爱尔兰雪顶咖啡，醇豆浆，上校鸡块，香辣鸡腿堡土豆泥餐，辣翅，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，泰式鸡肉卷，木耳金针排骨粥，bbq手撕猪肉卷，辣子鸡丁，超值全家桶，?
681,图形选择 1 - 位置 10,1,10,24,10501.841362684008000,10,肯德基(阅马场店),新奥尔良汉堡，香辣鸡翅，爱尔兰雪顶咖啡，麦辣鸡腿汉堡，吮指原味鸡块，薯条，香栗双层鸡腿堡，仙草奶茶，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，芙蓉鲜蔬汤，草莓沙冰，柚子茶，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，?
682,图形选择 1 - 位置 2,1,2,25,10534.963521947127000,2,肯德基(广埠屯店),吮指原味鸡块，葡式蛋挞，香辣腿堡，薯条，嫩牛五方，九珍果汁，新奥尔良烤翅，劲脆鸡堡，可乐，热牛奶，楚味烤翅，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，咖喱鸡饭，香甜粟米棒，鳕鱼汉堡，石榴派，皮蛋瘦肉粥，草莓沙冰，爱尔兰雪顶咖啡，柚子茶，仙草奶茶，香菇鸡
683,图形选择 1 - 位置 15,1,15,26,10587.795325589841000,15,肯德基(后湖店),拿铁，超值全家桶，黄金烤鸡腿堡，上校鸡块，九珍果汁，九珍果汁饮料，五味小吃桶，什菌烤鸡腿堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰淇淋之神，冰美式，劲爆鸡米花，巧克力味冰淇淋花筒，劲脆鸡腿堡，香甜栗米棒，bbq手撕猪肉卷，bbq手撕猪肉堡，草莓味冰淇淋花筒，九珍，五珍
684,图形选择 1 - 位置 79,1,79,27,10596.230138975583000,79,肯德基(四明路店),新奥尔良烤鸡腿堡，醇香土豆泥，芙蓉荟蔬汤，劲爆鸡米花，黄金鸡块，美式，吮指原味鸡套餐，九珍果汁饮料，香辣鸡腿堡，超级外送全家桶，葡式蛋挞，新奥良腿堡土豆泥餐，拿铁，吮指原味鸡，红豆派，新奥尔良烤翅，香辣鸡腿堡土豆泥餐，冰拿铁，伴鸡伴虾堡，根骨肉相连加，老
685,图形选择 1 - 位置 87,1,87,28,10649.547573306323000,87,肯德基(武汉站餐厅),小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，醇香土豆泥，海苔岩烧大鸡腿饭，伴柠伴桔鲜果茶，蔬菜沙拉，鸡米花，红豆派，全家桶，新奥尔良烤鸡腿堡，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，现磨咖啡，葡?
686,图形选择 1 - 位置 17,1,17,29,10676.194767380768000,17,肯德基(钢都店),新奥尔良烤翅，薯条，皮蛋瘦肉粥，香辣鸡翅，吮指原味鸡块，香辣鸡腿堡，原味蛋挞，爱尔兰雪顶咖啡，翅桶，劲爆鸡米花，九珍果汁饮料，九珍果汁，霸王翅，美式，黑椒牛柳饭，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇淋花筒，红枣姜茶，法风烧饼，早餐油条稀饭套餐，劲脆鸡堡，九
687,图形选择 1 - 位置 78,1,78,30,10809.806246961414000,78,肯德基(万达广场),香辣鸡腿堡，田园脆鸡堡，新奥尔良烤鸡腿堡，手撕猪肉卷，经典咖啡
688,图形选择 1 - 位置 84,1,84,31,10981.843898159059000,84,友谊汇餐厅,[]
689,图形选择 2 - 位置 25,2,25,1,1614.684646071597600,25,肯德基(光谷天地),香辣鸡翅，香辣鸡腿堡，巧克力圣代，葡式蛋挞，爱尔兰雪顶咖啡，黄金鸡块，霸王翅，美式，川椒麻香翅，伴鸡伴虾堡土豆泥餐，什菌烤鸡腿堡，香菇鸡排饭，吮指原味鸡套餐，鸡肉汉堡，辣腿堡，经典咖啡，榴莲披萨，新奥尔良系列，培根蘑菇鸡肉饭，冰碳烤珍珠奶茶，冰奶茶，麻辣
690,图形选择 2 - 位置 62,2,62,2,1657.369179296614900,62,肯德基(维新店),圣代，吮指原味鸡块，双果圣代，普罗旺斯鸡腿，田园脆鸡堡，原味蛋挞，超级外送全家桶，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，上校鸡块，香辣鸡腿堡土豆泥餐，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，墨西哥鸡肉卷，原味鸡腿堡，香菇滑鸡粥，香甜栗米
691,图形选择 2 - 位置 38,2,38,3,1677.788671860946800,38,肯德基(汉口城市广场店),鸡腿披萨，冰拿铁，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，香辣鸡翅，醇香土豆泥，九珍果汁饮料，黄金鸡块，美式，榛果风味热拿铁，吮指原味鸡套餐，榛果风味拿铁，吮指原味鸡，鲜蔬沙拉，红豆派，新奥尔良烤翅，圣代，冰美式，拿铁，汉堡，玉米汁
692,图形选择 2 - 位置 36,2,36,4,1950.402344093946100,36,肯德基(楚天时尚广场),新奥尔良烤翅，吮指原味鸡块，原味蛋挞，鸡米花，香菇鸡排饭，吮指原味鸡套餐，香辣鸡腿堡，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，麻辣鸡肉饭，红豆珍珠奶茶，板烧鸡腿堡，巧克力味冰淇淋花筒，劲脆鸡腿堡，鸡肉汉堡，霜糖油条，豪霸鸡腿，蘑菇饭，草莓旋风，紫薯
693,图形选择 2 - 位置 83,2,83,5,1956.906593190994500,83,手撕大排骨店,[]
694,图形选择 2 - 位置 44,2,44,6,2189.419524924047400,44,肯德基(光谷世界城店),香辣鸡腿堡，蛋挞，吮指原味鸡，薯条，新奥尔良烤翅，香辣鸡翅，劲爆鸡米花，红豆派
695,图形选择 2 - 位置 42,2,42,7,2230.292885552575600,42,肯德基(摩尔城沃尔玛店),新奥尔良烤鸡翅，原味蛋挞，辣翅，圣代，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，冰淇淋之神，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡腿，芋圆冰淇淋，脆皮全鸡，甜玉米，咖喱猪排饭，双果圣代，黑椒牛柳饭，蜜?
696,图形选择 2 - 位置 31,2,31,8,2411.929727190417000,31,肯德基(武大店),可乐，KFC香辣（劲脆）鸡腿堡，小食拼盘，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，现磨咖啡，葡式蛋挞，全家桶，新奥尔良烤鸡腿堡，红豆派，伴柠伴桔鲜果茶，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大?
697,图形选择 2 - 位置 51,2,51,9,2411.929727190417000,51,肯德基(地大校园餐厅),全家桶，新奥尔良烤鸡腿堡，红豆派，伴柠伴桔鲜果茶，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，现磨咖啡，葡式蛋挞，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡
698,图形选择 2 - 位置 12,2,12,10,2830.887981240588900,12,肯德基(武展店),葡式蛋挞，圣代，爱尔兰雪顶咖啡，新奥尔良烤鸡翅，黄金烤鸡腿堡，香辣鸡腿堡土豆泥餐，辣翅，老北京卷土豆泥餐，冰拿铁，热牛奶，楚味烤翅，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，辣子鸡丁，手撕猪肉堡，川味鸡肉饭，玉米沙拉，牛肉堡，鳕鱼汉堡，石榴派
699,图形选择 2 - 位置 13,2,13,11,3191.102877924447500,13,肯德基(销品茂),新奥尔良烤翅，葡式蛋挞，薯条，圣代，京卷，劲爆鸡米花，吮指原味鸡块，爱尔兰雪顶咖啡，醇豆浆，上校鸡块，香辣鸡腿堡土豆泥餐，辣翅，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，泰式鸡肉卷，木耳金针排骨粥，bbq手撕猪肉卷，辣子鸡丁，超值全家桶，?
700,图形选择 2 - 位置 6,2,6,12,3461.339210457857000,6,肯德基(音乐学院店),香辣鸡翅，九珍果汁饮料，五味小吃桶，伴鸡伴虾堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰美式，吮指原味鸡套餐，拿铁，根骨肉相连加，榛果风味冰拿铁，美式，超级外送全家桶，黄金鸡块，鲜蔬沙拉，香辣鸡腿堡土豆泥餐，香辣鸡腿堡，香甜粟米棒，醇香土豆泥，葡式蛋挞，芙蓉荟蔬汤
701,图形选择 2 - 位置 60,2,60,13,3483.155543846409300,60,肯德基(光谷中商店),爱尔兰雪顶咖啡，鸡米花，香菇鸡排饭，吮指原味鸡套餐，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，鲜蔬沙拉，麻辣鸡肉饭，红豆珍珠奶茶，板烧鸡腿堡，巧克力味冰淇淋花筒，劲脆鸡腿堡，鸡肉汉堡，霜糖油条，豪霸鸡腿，蜂蜜花梨茶，蘑菇饭，草莓旋风，紫薯蛋挞，炸鸡翅
702,图形选择 2 - 位置 59,2,59,14,3567.085356073251200,59,肯德基(菱角湖餐厅),新奥尔良烤鸡翅，醇香土豆泥，吮指原味鸡块，圣代，冰淇淋之神，北海道冰淇淋，新奥尔良烤翅，鸡米花，麦辣鸡腿汉堡，香菇鸡排饭，吮指原味鸡套餐，香辣鸡腿堡，草莓圣代，川椒麻香翅，麻辣鸡肉饭，红豆珍珠奶茶，板烧鸡腿堡，巧克力味冰淇淋花筒，劲脆鸡腿堡，霜糖油条，豪
703,图形选择 2 - 位置 27,2,27,15,3571.646955085869200,27,肯德基(东湖听涛景区店),海盐双旋甜筒，新奥尔良烤鸡腿堡，香辣鸡翅，草莓味冰淇淋花筒，九珍果汁饮料，黄金鸡块，香辣鸡腿堡，雪顶咖啡，草莓圣代，巧克力味冰淇淋花筒，劲脆鸡腿堡，巧克力圣代，吮指原味鸡，红豆派，新奥尔良烤翅，葡式蛋挞，香脆海苔虾，香甜栗米棒，伴鸡伴虾堡，bbq手撕猪肉卷?
704,图形选择 2 - 位置 30,2,30,16,3600.557274176090700,30,肯德基(新佳丽时尚广场),吮指原味鸡，薯条，新奥尔良烤翅，老北京鸡肉卷，全家桶，香辣鸡腿堡，醇香土豆泥，红豆派
705,图形选择 2 - 位置 19,2,19,17,4637.522874679246300,19,肯德基(鲁广店),葡式蛋挞，可乐，鳕鱼条，老北京卷土豆泥餐，冰拿铁，热牛奶，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，玉米沙拉，牛肉堡，鳕鱼汉堡，石榴派，皮蛋瘦肉粥，草莓沙冰，柚子茶，仙草奶茶，香菇鸡肉饭，蔬菜萨拉
706,图形选择 2 - 位置 69,2,69,18,4741.481389988955900,69,肯德基(百步亭店),新奥尔良烤翅，超级外送全家桶，红豆派，鲜蔬沙拉，圣代，冰美式，葡式蛋挞，新奥良腿堡土豆泥餐，拿铁，吮指原味鸡，香辣鸡腿堡土豆泥餐，冰拿铁，根骨肉相连加，老北京鸡肉卷，老北京卷土豆泥餐，榛果风味冰拿铁，香甜粟米棒，新奥尔良烤鸡腿堡，香辣鸡翅，醇香土豆泥，芙
707,图形选择 2 - 位置 9,2,9,19,4870.471547029007500,9,肯德基(常青花园店),辣翅，香辣鸡腿堡，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，冰淇淋之神，香辣鸡翅，翅桶，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡腿，芋圆冰淇淋，脆皮全鸡，甜玉米，咖喱猪排饭，双果圣代，黑椒牛柳饭，蜜汁手?
708,图形选择 2 - 位置 29,2,29,20,4908.749090243097300,29,肯德基(新华路店),香辣鸡腿堡，吮指原味鸡，鲜蔬沙拉，红豆派，新奥尔良烤翅，圣代，冰美式，葡式蛋挞，拿铁，冰拿铁，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，香辣鸡翅，醇香土豆泥，黄金鸡块，美式，榛果风味热拿铁
709,图形选择 2 - 位置 34,2,34,21,4990.187849537059300,34,肯德基(汉口站),老北京鸡肉卷，芙蓉荟蔬汤，劲爆鸡米花，bbq手撕猪肉堡，新奥尔良烤鸡腿堡，香辣鸡翅，草莓味冰淇淋花筒，九珍果汁饮料，黄金鸡块，香辣鸡腿堡，雪顶咖啡，薯条，草莓圣代，巧克力味冰淇淋花筒，劲脆鸡腿堡，巧克力圣代，吮指原味鸡，红豆派，新奥尔良烤翅，葡式蛋挞，香脆?
710,图形选择 2 - 位置 2,2,2,22,5454.731091000683600,2,肯德基(广埠屯店),吮指原味鸡块，葡式蛋挞，香辣腿堡，薯条，嫩牛五方，九珍果汁，新奥尔良烤翅，劲脆鸡堡，可乐，热牛奶，楚味烤翅，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，咖喱鸡饭，香甜粟米棒，鳕鱼汉堡，石榴派，皮蛋瘦肉粥，草莓沙冰，爱尔兰雪顶咖啡，柚子茶，仙草奶茶，香菇鸡
711,图形选择 2 - 位置 23,2,23,23,5559.723890080823400,23,肯德基(沙湖店),吮指原味鸡块，老北京卷土豆泥餐，冰拿铁，热牛奶，楚味烤翅，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，玉米沙拉，牛肉堡，原味蛋挞，鳕鱼汉堡，石榴派，皮蛋瘦肉粥，草莓沙冰，柚子茶，仙草奶茶，香菇鸡肉饭
712,图形选择 2 - 位置 50,2,50,24,5651.180346648996400,50,肯德基(新佳丽店),香辣腿堡，上校鸡块，香辣鸡腿堡土豆泥餐，辣翅，热牛奶，老北京卷土豆泥餐，黄金烤鸡腿堡，香菇滑鸡粥，香脆海苔虾，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，木耳金针排骨粥，bbq手撕猪肉卷，辣子鸡丁，超值全家桶，猪柳蛋，新奥尔良鸡腿堡，新奥尔良烤鸡翅，手?
713,图形选择 2 - 位置 8,2,8,25,5762.417601354412900,8,肯德基(青年路店),新奥尔良烤鸡翅，超级外送全家桶，香辣腿堡，香辣鸡翅，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，冰淇淋之神，翅桶，劲爆鸡米花，九珍果汁饮料，香辣鸡腿，芋圆冰淇淋，脆皮全鸡，甜玉米，咖喱猪排饭，双果圣代，黑椒牛柳饭，醇豆浆，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇
714,图形选择 2 - 位置 33,2,33,26,5771.262274975827500,33,肯德基(泛海城市广场店),鲜蔬沙拉，红豆派，圣代，冰美式，超级外送全家桶，葡式蛋挞，拿铁，伴鸡伴虾堡，香辣鸡腿堡土豆泥餐，冰拿铁，根骨肉相连加，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，新奥尔良烤鸡腿堡，香辣鸡翅，汉堡，新奥尔良烤翅，香脆海苔虾，香甜栗米棒，bbq手撕猪肉?
715,图形选择 2 - 位置 35,2,35,27,5830.938519445441700,35,肯德基(循礼门店),原味蛋挞，脆皮甜筒，嫩牛五方，香辣鸡翅，香辣鸡腿堡，草莓旋风，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，上校鸡块，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，原味鸡腿堡，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，泰式鸡肉卷，木
716,图形选择 2 - 位置 58,2,58,28,5831.866945908963300,58,肯德基(民意店),原味蛋挞，醇豆浆，香辣鸡腿堡，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，鲜蔬沙拉，红豆派，鸡肉汉堡，霜糖油条，豪霸鸡腿，蜂蜜花梨茶，蘑菇饭，草莓旋风，紫薯蛋挞，炸鸡翅，巧克力圣代，圆筒冰淇淋，香辣肉串，草莓新地，玉米汁，炸鸡，海盐食糖蛋筒，枣蓉姜茶
717,图形选择 2 - 位置 70,2,70,29,5978.607432472428600,70,肯德基(狮城店),九珍果汁饮料，冰拿铁，冰美式，劲爆鸡米花，吮指原味鸡，吮指原味鸡套餐，拿铁，新奥尔良烤翅，根骨肉相连加，榛果风味冰拿铁，榛果风味热拿铁，红豆派，美式，老北京鸡肉卷，芙蓉荟蔬汤，醇香土豆泥，香甜粟米棒，香辣鸡翅，香辣鸡腿堡，香辣鸡腿堡土豆泥餐，鲜蔬沙拉，黄
718,图形选择 2 - 位置 14,2,14,30,6442.646155818278200,14,肯德基(民航新村店),楚味烤翅，嫩牛五方，吮指原味鸡块，早餐油条稀饭套餐，香辣鸡腿堡土豆泥餐，辣翅，老北京卷土豆泥餐，冰拿铁，热牛奶，麦辣鸡腿汉堡，香辣鸡腿汉堡，榛果风味冰拿铁，咖喱鸡饭，辣子鸡丁，超值全家桶，手撕猪肉堡，川味鸡肉饭，玉米沙拉，牛肉堡，原味蛋挞，鳕鱼汉堡，石榴
719,图形选择 2 - 位置 84,2,84,31,6942.158970751756900,84,友谊汇餐厅,[]
720,图形选择 2 - 位置 93,2,93,32,7040.619108739307200,93,肯德基(武昌火车站二店餐厅)-洗手间,{}
