start_id,end_id,dist
103,1864,650181
103,1865,653048
103,1866,654237
103,1867,649363
103,1868,650905
103,1869,652725
103,1870,652458
103,1871,653256
103,1872,653091
103,1873,655023
103,1874,654754
103,1875,655791
103,1876,656236
103,1877,700773
103,1878,699849
103,1879,700696
103,1880,700890
103,1881,701333
103,1882,700400
103,1883,694438
103,1884,692975
103,1885,695114
103,1886,696929
103,1887,698217
103,1888,696018
103,1889,695617
103,1890,696772
103,1891,697329
103,1892,696254
103,1893,698735
103,1894,698358
103,1895,698730
103,1896,697996
103,1897,698263
103,1898,697240
103,1899,696398
103,1900,695902
103,1901,695357
103,1902,693759
103,1903,692574
103,1904,692036
103,1905,693012
103,1906,691588
103,1907,694557
103,1908,692069
103,1909,693548
103,1910,692380
103,1911,696938
103,1912,696521
103,1913,695462
103,1914,695364
103,1915,694965
103,1916,694445
103,1917,694729
103,1918,693641
103,1919,692674
103,1920,693904
103,1921,690995
103,1922,690723
103,1923,689888
103,1924,690439
103,1925,689003
103,1926,689540
103,1927,692335
103,1928,692750
103,1929,691605
103,1930,690536
103,1931,689812
103,1932,693180
103,1933,693680
103,1934,691870
103,1935,687424
103,1936,688087
103,1937,688603
103,1938,686655
103,1939,685817
103,1940,685269
103,1941,684965
103,1942,686149
103,1943,688229
103,1944,687586
103,1945,688001
103,1946,688729
103,1947,689867
103,1948,690718
103,1949,690975
103,1950,691066
103,1951,708121
103,1952,708729
103,1953,708342
103,1954,706710
103,1955,700987
103,1956,699415
103,1957,699693
103,1958,699682
103,1959,700067
103,1960,706342
103,1961,704646
103,1962,702833
103,1963,701622
103,1964,703610
103,1965,710152
103,1966,710808
103,1967,712526
103,1968,706378
103,1969,705943
103,1970,708359
103,1971,711840
103,1972,710108
103,1973,710495
103,1974,707997
103,1975,712864
103,1976,713502
103,1977,713547
103,1978,714360
103,1979,711482
103,1980,702354
103,1981,705266
103,1982,703907
103,1983,697330
103,1984,702332
103,1985,709507
103,1986,710605
103,1987,708637
103,1988,718361
103,1989,719277
103,1990,717837
103,1991,720688
103,1992,714896
103,1993,716048
103,1994,715599
103,1995,721084
103,1996,692414
103,1997,697292
103,1998,695892
103,1999,699741
103,2000,706835
103,2001,707506
103,2002,708130
103,2003,708816
103,2004,713976
103,2005,711730
103,2006,711846
103,2007,712917
103,2008,711882
103,2009,710144
103,2010,712178
103,2011,711789
103,2012,712221
103,2013,719476
103,2014,720027
103,2015,721638
103,2016,720662
103,2017,721871
103,2018,725621
103,2019,727293
103,2020,724647
103,2021,725334
103,2022,727052
103,2023,543892
103,2024,540880
103,2025,549871
103,2026,424102
103,2027,420461
103,2028,418968
103,2029,554368
103,2030,463429
103,2031,426468
103,2032,424618
103,2033,637828
103,2034,599196
103,2035,637088
103,2036,628443
103,2037,584462
103,2038,540868
103,2039,492764
103,2040,494827
103,2041,479070
103,2042,475725
103,2043,430044
103,2044,431872
103,2045,459003
103,2046,464146
103,2047,490495
103,2048,478719
103,2049,500905
103,2050,611237
103,2051,608845
103,2052,603691
103,2053,603419
103,2054,601187
103,2055,600409
103,2056,600078
103,2057,601277
103,2058,602697
103,2059,605386
103,2060,606088
103,2061,539506
103,2062,625452
103,2063,627938
103,2064,615757
103,2065,633747
103,2066,624907
103,2067,634572
103,2068,649548
103,2069,610814
103,2070,643977
103,2071,636185
103,2072,650155
103,2073,646012
103,2074,648592
103,2075,644397
103,2076,645986
103,2077,652164
103,2078,657360
103,2079,636831
103,2080,645231
103,2081,667203
103,2082,652062
103,2083,646733
103,2084,649479
103,2085,657050
103,2086,655454
103,2087,658145
103,2088,656798
103,2089,659551
103,2090,628337
103,2091,627430
103,2092,629627
103,2093,648495
103,2094,704274
103,2095,679313
103,2096,684313
103,2097,682837
103,2098,689837
103,2099,690172
103,2100,688703
103,2101,686401
103,2102,685669
103,2103,686696
103,2104,688004
103,2105,691662
103,2106,693622
103,2107,687631
103,2108,689639
103,2109,700599
103,2110,700839
103,2111,701176
103,2112,700874
103,2113,703459
103,2114,700740
103,2115,701075
103,2116,702307
103,2117,705532
103,2118,704920
103,2119,705060
103,2120,702307
103,2121,702948
103,2122,703620
103,2123,707134
103,2124,704631
103,2125,706318
103,2126,708225
103,2127,705301
103,2128,708447
103,2129,710832
103,2130,709152
103,2131,710080
103,2132,709040
103,2133,703924
103,2134,704883
103,2135,707198
103,2136,708125
103,2137,703902
103,2138,703139
103,2139,704243
103,2140,708161
103,2141,708993
103,2142,708467
103,2143,708790
103,2144,701257
103,2145,703795
103,2146,700667
103,2147,702044
103,2148,701314
103,2149,702799
103,2150,698116
103,2151,698869
103,2152,699666
103,2153,698671
103,2154,699089
103,2155,698111
103,2156,700505
103,2157,699449
103,2158,699755
103,2159,698948
103,2160,703439
103,2161,702802
103,2162,700616
103,2163,706376
103,2164,708857
103,2165,703995
103,2166,710525
103,2167,711566
103,2168,702571
103,2169,704607
103,2170,709153
103,2171,709857
103,2172,712223
103,2173,712209
103,2174,707630
103,2175,708386
103,2176,705825
103,2177,706751
103,2178,707326
103,2179,707713
103,2180,706720
103,2181,708425
103,2182,707408
103,2183,707950
103,2184,707220
103,2185,707781
103,2186,711331
103,2187,712536
103,2188,712881
103,2189,711555
103,2190,712904
103,2191,715084
103,2192,713343
103,2193,714398
103,2194,715191
103,2195,710596
103,2196,709746
103,2197,712312
103,2198,711394
103,2199,743346
103,2200,742559
103,2201,741369
103,2202,740387
103,2203,709346
103,2204,710050
103,2205,709138
103,2206,710706
103,2207,710066
103,2208,712793
103,2209,712581
103,2210,712152
103,2211,713128
103,2212,713614
103,2213,714312
103,2214,713896
103,2215,714824
103,2216,715176
103,2217,716421
103,2218,714128
103,2219,714884
103,2220,715703
103,2221,716168
103,2222,714850
103,2223,715541
103,2224,716261
103,2225,714293
103,2226,717813
103,2227,716592
103,2228,718816
103,2229,703271
103,2230,702945
103,2231,703117
103,2232,703642
103,2233,704410
103,2234,705178
103,2235,708554
103,2236,709415
103,2237,709146
103,2238,707373
103,2239,707850
103,2240,707378
103,2241,708562
103,2242,709333
103,2243,705835
103,2244,710254
103,2245,711328
103,2246,708620
103,2247,710039
103,2248,709228
103,2249,708023
103,2250,709632
103,2251,709495
103,2252,710127
103,2253,710798
103,2254,713122
103,2255,720018
103,2256,719080
103,2257,716482
103,2258,716966
103,2259,718187
103,2260,720352
103,2261,720741
103,2262,722029
103,2263,725096
103,2264,723235
103,2265,726019
103,2266,724259
103,2267,725604
103,2268,725155
103,2269,721356
103,2270,723076
103,2271,722204
103,2272,724023
103,2273,725373
103,2274,727988
103,2275,708758
103,2276,714893
103,2277,712289
103,2278,707035
103,2279,719085
103,2280,715601
103,2281,714947
103,2282,714628
103,2283,706807
103,2284,704731
103,2285,705362
103,2286,706321
103,2287,709266
103,2288,708026
103,2289,707739
103,2290,706508
103,2291,707420
103,2292,709702
103,2293,714699
103,2294,713519
103,2295,716127
103,2296,711145
103,2297,706104
103,2298,709897
103,2299,710142
103,2300,708881
103,2301,708652
103,2302,715340
103,2303,747047
103,2304,734718
103,2305,733698
103,2306,736280
103,2307,735490
103,2308,735148
103,2309,732250
103,2310,729722
103,2311,730343
103,2312,730673
103,2313,731252
103,2314,734674
103,2315,732415
103,2316,732667
103,2317,733022
103,2318,732450
103,2319,731676
103,2320,732243
103,2321,732390
103,2322,733391
103,2323,733307
103,2324,734756
103,2325,734673
103,2326,733734
103,2327,730530
103,2328,730725
103,2329,733770
103,2330,732211
103,2331,739066
103,2332,734381
103,2333,734347
103,2334,738083
103,2335,738089
103,2336,737258
103,2337,738287
103,2338,743244
103,2339,741475
103,2340,726168
103,2341,728437
103,2342,729068
103,2343,733744
103,2344,731681
103,2345,732471
103,2346,731717
103,2347,732152
103,2348,733000
103,2349,734776
103,2350,732160
103,2351,733170
103,2352,733523
103,2353,734968
103,2354,737304
103,2355,736136
103,2356,736650
103,2357,747754
103,2358,762751
103,2359,753956
103,2360,736651
103,2361,740617
103,2362,740444
103,2363,744145
103,2364,743216
103,2365,743870
103,2366,741265
103,2367,745339
103,2368,743197
103,2369,745927
103,2370,744519
103,2371,743470
103,2372,742771
103,2373,743686
103,2374,743114
103,2375,744856
103,2376,742850
103,2377,742707
103,2378,745571
103,2379,743659
103,2380,740913
103,2381,740446
103,2382,737801
103,2383,740165
103,2384,740066
103,2385,740370
103,2386,740707
103,2387,739264
103,2388,736886
103,2389,737132
103,2390,736893
103,2391,734720
103,2392,745623
103,2393,742453
103,2394,743102
103,2395,742434
103,2396,736719
103,2397,746498
103,2398,743189
103,2399,744117
103,2400,745120
103,2401,744247
103,2402,737771
103,2403,738323
103,2404,736191
103,2405,735563
103,2406,736370
103,2407,743273
103,2408,742563
103,2409,619118
103,2410,612611
103,2411,689965
103,2412,681377
103,2413,670994
103,2414,653428
103,2415,673525
103,2416,688807
103,2417,688178
103,2418,698650
103,2419,700738
103,2420,698897
103,2421,686321
103,2422,690206
103,2423,693793
103,2424,692197
103,2425,695497
103,2426,693568
103,2427,694594
103,2428,695415
103,2429,702440
103,2430,697756
103,2431,730718
103,2432,714973
103,2433,713786
103,2434,712698
103,2435,711623
103,2436,726724
103,2437,727161
103,2438,728370
103,2439,725625
103,2440,726137
103,2441,723821
103,2442,724688
103,2443,723425
103,2444,722471
103,2445,723333
103,2446,716413
103,2447,721801
103,2448,735728
103,2449,736304
103,2450,736590
103,2451,784781
103,2452,700330
103,2453,703016
103,2454,702162
103,2455,702393
103,2456,697084
103,2457,695076
103,2458,693956
103,2459,695740
103,2460,701404
103,2461,700726
103,2462,700114
103,2463,705394
103,2464,707628
103,2465,703915
103,2466,713418
103,2467,696445
103,2468,696016
103,2469,697070
103,2470,696378
103,2471,697699
103,2472,697504
103,2473,703182
103,2474,698622
103,2475,717317
103,2476,780050
103,2477,778601
103,2478,759804
103,2479,756608
103,2480,758381
103,2481,758872
103,2482,755571
103,2483,756572
103,2484,759290
103,2485,761302
103,2486,759459
103,2487,760942
103,2488,756976
103,2489,758025
103,2490,758967
103,2491,754443
103,2492,758579
103,2493,759660
103,2494,735680
103,2495,736353
103,2496,734942
103,2497,735886
103,2498,734270
103,2499,734702
103,2500,732947
103,2501,735710
103,2502,735614
103,2503,736142
103,2504,731868
103,2505,731387
103,2506,732726
103,2507,733534
103,2508,733251
103,2509,741849
103,2510,737587
103,2511,735036
103,2512,732886
103,2513,741799
103,2514,737929
103,2515,740285
103,2516,738604
103,2517,741758
103,2518,742932
103,2519,734275
103,2520,740456
103,2521,742763
103,2522,743098
103,2523,744748
103,2524,743127
103,2525,750708
103,2526,749459
103,2527,746055
103,2528,747860
103,2529,743787
103,2530,743407
103,2531,743774
103,2532,740854
103,2533,749042
103,2534,746495
103,2535,749588
103,2536,745775
103,2537,745217
103,2538,745953
103,2539,753583
103,2540,752083
103,2541,751566
103,2542,751793
103,2543,751127
103,2544,750242
103,2545,753347
103,2546,751163
103,2547,754179
103,2548,753599
103,2549,751994
103,2550,749269
103,2551,759430
103,2552,759188
103,2553,757169
103,2554,779325
103,2555,777319
103,2556,778320
103,2557,778551
103,2558,779178
103,2559,778938
103,2560,781314
103,2561,780738
103,2562,791704
103,2563,789765
103,2564,791733
103,2565,790750
103,2566,788824
103,2567,790416
103,2568,787593
103,2569,789579
103,2570,789051
103,2571,790214
103,2572,788206
103,2573,787164
103,2574,786032
103,2575,786687
103,2576,785311
103,2577,785757
103,2578,784596
103,2579,781284
103,2580,780999
103,2581,782040
103,2582,782698
103,2583,778176
103,2584,779684
103,2585,779951
103,2586,778360
103,2587,784308
103,2588,782368
103,2589,783697
103,2590,783585
103,2591,782977
103,2592,781982
103,2593,779545
103,2594,777935
103,2595,778720
103,2596,769770
103,2597,768255
103,2598,769031
103,2599,779537
103,2600,776899
103,2601,774508
103,2602,778594
103,2603,777907
103,2604,778625
103,2605,774753
103,2606,774535
103,2607,772188
103,2608,772642
103,2609,770203
103,2610,769676
103,2611,768539
103,2612,768160
103,2613,767839
103,2614,770544
103,2615,768558
103,2616,765053
103,2617,764359
103,2618,759685
103,2619,761373
103,2620,765140
103,2621,763039
103,2622,757362
103,2623,764500
103,2624,768380
103,2625,769978
103,2626,771346
103,2627,773453
103,2628,774594
103,2629,775020
103,2630,775531
103,2631,773758
103,2632,776859
103,2633,795499
103,2634,755435
103,2635,777252
103,2636,779015
103,2637,782163
103,2638,279924
103,2639,288772
103,2640,284260
103,2641,306453
103,2642,362102
103,2643,370518
103,2644,356012
103,2645,357324
103,2646,358700
103,2647,355178
103,2648,361989
103,2649,363083
103,2650,358312
103,2651,361032
103,2652,366406
103,2653,380231
103,2654,382936
103,2655,388885
103,2656,415031
103,2657,410646
103,2658,419575
103,2659,420755
103,2660,418787
103,2661,427747
103,2662,416979
103,2663,423939
103,2664,425827
103,2665,433701
103,2666,431955
103,2667,430035
103,2668,437896
103,2669,436195
103,2670,434305
103,2671,432434
103,2672,449510
103,2673,446841
103,2674,446870
103,2675,455545
103,2676,455478
103,2677,464233
103,2678,464342
103,2679,473510
103,2680,473097
103,2681,483312
103,2682,490784
103,2683,503982
103,2684,504906
103,2685,505007
103,2686,492475
103,2687,505327
103,2688,519599
103,2689,520000
103,2690,512320
103,2691,526641
103,2692,535505
103,2693,544514
103,2694,549762
103,2695,549148
103,2696,547714
103,2697,724189
103,2698,331805
103,2699,338580
103,2700,334228
103,2701,335792
103,2702,334352
103,2703,340192
103,2704,337248
103,2705,338960
103,2706,333344
103,2707,336713
103,2708,335034
103,2709,335872
103,2710,337601
103,2711,334443
103,2712,338472
103,2713,340024
103,2714,341595
103,2715,342648
103,2716,341114
103,2717,342399
103,2718,344191
103,2719,341872
103,2720,340465
103,2721,339057
103,2722,343360
103,2723,340720
103,2724,344836
103,2725,343871
103,2726,341470
103,2727,344125
103,2728,342847
103,2729,341412
103,2730,343140
103,2731,338846
103,2732,337021
103,2733,352025
103,2734,342960
103,2735,343124
103,2736,344672
103,2737,347824
103,2738,346128
103,2739,353385
103,2740,356504
103,2741,359272
103,2742,360886
103,2743,354888
103,2744,359286
103,2745,347412
103,2746,348992
103,2747,351761
103,2748,353393
103,2749,351861
103,2750,354977
103,2751,356705
103,2752,346192
103,2753,344640
103,2754,347888
103,2755,349444
103,2756,349328
103,2757,352223
103,2758,353748
103,2759,350688
103,2760,353424
103,2761,358223
103,2762,354959
103,2763,358131
103,2764,363622
103,2765,361638
103,2766,363957
103,2767,363620
103,2768,365188
103,2769,366276
103,2770,360038
103,2771,356262
103,2772,357857
103,2773,359569
103,2774,360725
103,2775,362389
103,2776,358374
103,2777,367462
103,2778,372693
103,2779,370631
103,2780,361956
103,2781,360886
103,2782,362981
103,2783,364246
103,2784,365910
103,2785,369063
103,2786,367398
103,2787,356639
103,2788,361103
103,2789,362595
103,2790,378933
103,2791,377237
103,2792,365287
103,2793,378085
103,2794,379925
103,2795,376309
103,2796,369814
103,2797,372012
103,2798,385532
103,2799,377075
103,2800,372675
103,2801,369925
103,2802,372133
103,2803,373493
103,2804,375717
103,2805,379331
103,2806,380723
103,2807,379623
103,2808,381927
103,2809,384071
103,2810,386486
103,2811,383223
103,2812,388759
103,2813,385527
103,2814,382611
103,2815,382883
103,2816,387638
103,2817,390838
103,2818,389862
103,2819,393030
103,2820,384390
103,2821,396757
103,2822,387988
103,2823,384803
103,2824,390596
103,2825,391556
103,2826,396148
103,2827,398053
103,2828,400364
103,2829,401253
103,2830,360593
103,2831,361840
103,2832,360525
103,2833,361816
103,2834,360044
103,2835,362808
103,2836,363487
103,2837,397041
103,2838,402368
103,2839,402814
103,2840,359347
103,2841,358903
103,2842,361181
103,2843,364345
103,2844,363305
103,2845,373709
103,2846,378947
103,2847,391431
103,2848,398781
103,2849,503211
103,2850,494336
103,2851,406475
103,2852,446778
103,2853,453932
103,2854,424872
103,2855,426536
103,2856,429129
103,2857,430840
103,2858,432200
103,2859,430606
103,2860,431274
103,2861,487336
103,2862,484672
103,2863,488078
103,2864,481248
103,2865,482768
103,2866,478624
103,2867,480863
103,2868,477538
103,2869,470235
103,2870,476538
103,2871,427855
103,2872,445324
103,2873,458066
103,2874,462319
103,2875,463239
103,2876,464715
103,2877,463704
103,2878,468176
103,2879,461322
103,2880,453891
103,2881,455394
103,2882,454096
103,2883,461681
103,2884,463606
103,2885,456951
103,2886,465610
103,2887,457058
103,2888,415123
103,2889,413235
103,2890,409542
103,2891,399989
103,2892,422358
103,2893,422083
103,2894,413526
103,2895,426323
103,2896,428178
103,2897,426982
103,2898,422774
103,2899,413142
103,2900,421812
103,2901,411414
103,2902,420133
103,2903,424600
103,2904,430595
103,2905,431255
103,2906,430128
103,2907,426024
103,2908,428421
103,2909,418310
103,2910,426823
103,2911,445190
103,2912,447862
103,2913,445846
103,2914,443334
103,2915,435863
103,2916,444455
103,2917,439732
103,2918,439929
103,2919,444825
103,2920,437212
103,2921,417110
103,2922,424202
103,2923,426749
103,2924,433005
103,2925,430845
103,2926,423763
103,2927,420051
103,2928,427843
103,2929,429139
103,2930,424195
103,2931,380806
103,2932,393142
103,2933,401205
103,2934,400293
103,2935,414218
103,2936,423947
103,2937,428300
103,2938,435836
103,2939,423710
103,2940,441548
103,2941,422906
103,2942,407067
103,2943,438345
103,2944,456298
103,2945,447249
103,2946,448525
103,2947,455007
103,2948,437533
103,2949,450877
103,2950,450780
103,2951,459934
103,2952,451974
103,2953,460902
103,2954,457158
103,2955,448230
103,2956,466280
103,2957,453383
103,2958,448585
103,2959,470007
103,2960,466417
103,2961,458720
103,2962,440928
103,2963,431802
103,2964,430073
103,2965,428291
103,2966,462632
103,2967,471369
103,2968,476609
103,2969,480251
103,2970,444965
103,2971,453845
103,2972,475236
103,2973,478930
103,2974,473893
103,2975,476339
103,2976,476725
103,2977,451923
103,2978,451563
103,2979,896145
103,2980,464430
103,2981,481212
103,2982,475102
103,2983,476990
103,2984,479041
103,2985,480657
103,2986,482467
103,2987,481684
103,2988,485154
103,2989,483634
103,2990,485236
103,2991,486963
103,2992,487381
103,2993,490420
103,2994,488486
103,2995,496856
103,2996,459147
103,2997,468860
103,2998,465900
103,2999,499355
103,3000,500395
103,3001,500411
103,3002,504041
103,3003,503578
103,3004,500241
103,3005,501889
103,3006,501344
103,3007,502237
103,3008,504144
103,3009,503311
103,3010,499740
103,3011,503980
103,3012,510643
103,3013,508535
103,3014,505306
103,3015,504259
103,3016,508088
103,3017,508365
103,3018,506506
103,3019,508992
103,3020,519079
103,3021,519193
103,3022,516257
103,3023,515825
103,3024,521289
103,3025,517268
103,3026,517669
103,3027,507030
103,3028,517335
103,3029,523323
103,3030,518445
103,3031,519436
103,3032,426619
103,3033,420699
103,3034,433707
103,3035,437921
103,3036,455578
103,3037,458938
103,3038,462778
103,3039,461435
103,3040,456522
103,3041,458430
103,3042,465643
103,3043,470267
103,3044,463162
103,3045,467130
103,3046,474251
103,3047,499274
103,3048,503594
103,3049,473609
103,3050,476134
103,3051,479094
103,3052,482998
103,3053,491191
103,3054,493441
103,3055,491636
103,3056,492729
103,3057,489679
103,3058,489462
103,3059,492853
103,3060,493780
103,3061,501173
103,3062,499319
103,3063,498334
103,3064,498650
103,3065,496810
103,3066,497578
103,3067,498621
103,3068,496484
103,3069,502222
103,3070,543681
103,3071,526039
103,3072,474202
103,3073,471563
103,3074,511473
103,3075,500766
103,3076,500892
103,3077,502062
103,3078,502991
103,3079,501931
103,3080,502772
103,3081,510020
103,3082,510550
103,3083,511251
103,3084,513395
103,3085,515154
103,3086,519227
103,3087,509963
103,3088,513558
103,3089,509190
103,3090,511061
103,3091,510793
103,3092,506377
103,3093,508153
103,3094,512893
103,3095,514661
103,3096,516727
103,3097,515366
103,3098,517223
103,3099,519030
103,3100,512297
103,3101,513198
103,3102,512741
103,3103,513662
103,3104,513173
103,3105,513868
103,3106,512559
103,3107,513423
103,3108,513527
103,3109,516028
103,3110,516553
103,3111,514318
103,3112,513950
103,3113,514462
103,3114,515330
103,3115,514830
103,3116,514928
103,3117,513234
103,3118,513729
103,3119,514738
103,3120,522289
103,3121,696115
103,3122,522059
103,3123,523591
103,3124,515666
103,3125,520194
103,3126,522260
103,3127,523947
103,3128,522950
103,3129,524530
103,3130,525510
103,3131,525431
103,3132,526603
103,3133,528255
103,3134,516030
103,3135,523272
103,3136,525230
103,3137,519896
103,3138,516973
103,3139,515354
103,3140,475780
103,3141,471827
103,3142,474153
103,3143,476377
103,3144,480665
103,3145,486251
103,3146,484246
103,3147,483027
103,3148,479061
103,3149,483606
103,3150,487877
103,3151,490795
103,3152,500666
103,3153,488948
103,3154,487804
103,3155,489887
103,3156,495098
103,3157,500388
103,3158,493098
103,3159,496740
103,3160,494730
103,3161,497162
103,3162,497610
103,3163,501929
103,3164,505257
103,3165,505754
103,3166,509499
103,3167,511307
103,3168,513531
103,3169,509454
103,3170,516654
103,3171,518315
103,3172,518974
103,3173,515675
103,3174,515228
103,3175,517324
103,3176,513870
103,3177,515901
103,3178,519287
103,3179,520683
103,3180,522455
103,3181,521038
103,3182,523013
103,3183,526394
103,3184,519889
103,3185,520166
103,3186,519430
103,3187,520406
103,3188,520087
103,3189,522291
103,3190,521841
103,3191,520897
103,3192,523858
103,3193,530972
103,3194,531563
103,3195,529628
103,3196,535197
103,3197,534829
103,3198,532172
103,3199,534506
103,3200,535210
103,3201,533052
103,3202,535295
103,3203,533772
103,3204,535324
103,3205,535898
103,3206,536650
103,3207,503803
103,3208,519323
103,3209,522299
103,3210,517723
103,3211,518443
103,3212,522718
103,3213,517096
103,3214,518256
103,3215,519274
103,3216,521588
103,3217,520010
103,3218,524822
103,3219,529829
103,3220,528916
103,3221,532200
103,3222,532104
103,3223,520587
103,3224,521451
103,3225,522781
103,3226,521757
103,3227,523005
103,3228,524220
103,3229,527790
103,3230,537215
103,3231,536751
103,3232,538199
103,3233,537156
103,3234,537527
103,3235,538143
103,3236,536735
103,3237,537407
103,3238,537503
103,3239,538225
103,3240,537924
103,3241,538693
103,3242,539365
103,3243,538660
103,3244,539588
103,3245,540563
103,3246,535592
103,3247,536190
103,3248,537199
103,3249,539819
103,3250,535371
103,3251,536379
103,3252,537947
103,3253,537481
103,3254,537845
103,3255,539321
103,3256,538714
103,3257,540277
103,3258,541571
103,3259,540091
103,3260,541592
103,3261,536830
103,3262,538750
103,3263,537454
103,3264,538350
103,3265,539694
103,3266,539280
103,3267,540973
103,3268,539457
103,3269,540753
103,3270,540496
103,3271,541792
103,3272,538557
103,3273,539153
103,3274,539629
103,3275,538964
103,3276,541268
103,3277,543465
103,3278,542435
103,3279,542525
103,3280,541904
103,3281,542761
103,3282,542617
103,3283,542835
103,3284,543400
103,3285,544456
103,3286,544482
103,3287,543565
103,3288,544924
103,3289,528188
103,3290,527596
103,3291,529956
103,3292,529340
103,3293,529788
103,3294,528952
103,3295,530283
103,3296,526124
103,3297,527084
103,3298,528156
103,3299,529692
103,3300,528876
103,3301,532332
103,3302,529932
103,3303,529973
103,3304,529952
103,3305,530923
103,3306,532096
103,3307,532446
103,3308,531739
103,3309,533338
103,3310,534211
103,3311,533770
103,3312,534861
103,3313,535133
103,3314,534045
103,3315,534350
103,3316,536350
103,3317,534474
103,3318,535207
103,3319,536126
103,3320,536486
103,3321,537323
103,3322,535214
103,3323,537182
103,3324,537998
103,3325,539278
103,3326,533636
103,3327,532676
103,3328,532015
103,3329,532786
103,3330,534836
103,3331,534042
103,3332,535224
103,3333,537233
103,3334,534807
103,3335,536105
103,3336,535722
103,3337,535901
103,3338,538093
103,3339,538585
103,3340,537865
103,3341,538703
103,3342,538785
103,3343,539790
103,3344,539470
103,3345,538989
103,3346,539789
103,3347,538701
103,3348,541053
103,3349,540533
103,3350,538702
103,3351,540750
103,3352,540375
103,3353,541239
103,3354,541383
103,3355,542327
103,3356,540989
103,3357,541232
103,3358,540621
103,3359,541743
103,3360,540510
103,3361,541310
103,3362,541789
103,3363,543886
103,3364,542872
103,3365,544567
103,3366,542468
103,3367,542670
103,3368,541224
103,3369,534685
103,3370,536102
103,3371,541710
103,3372,539950
103,3373,541694
103,3374,548606
103,3375,545149
103,3376,542462
103,3377,542717
103,3378,543708
103,3379,545485
103,3380,544624
103,3381,543101
103,3382,546765
103,3383,545297
103,3384,544620
103,3385,546605
103,3386,545532
103,3387,546396
103,3388,548092
103,3389,543919
103,3390,553340
103,3391,554076
103,3392,556652
103,3393,554541
103,3394,556207
103,3395,555004
103,3396,556844
103,3397,555836
103,3398,555852
103,3399,557052
103,3400,557820
103,3401,558177
103,3402,513033
103,3403,509130
103,3404,513162
103,3405,514986
103,3406,516858
103,3407,512505
103,3408,514729
103,3409,519670
103,3410,521495
103,3411,523287
103,3412,525094
103,3413,517178
103,3414,519290
103,3415,521162
103,3416,522198
103,3417,524005
103,3418,527371
103,3419,525913
103,3420,531195
103,3421,527870
103,3422,529007
103,3423,530991
103,3424,528569
103,3425,530219
103,3426,528842
103,3427,529817
103,3428,529866
103,3429,531102
103,3430,527154
103,3431,528878
103,3432,530050
103,3433,530880
103,3434,535598
103,3435,532672
103,3436,537820
103,3437,526042
103,3438,530781
103,3439,527187
103,3440,531890
103,3441,532878
103,3442,533809
103,3443,533693
103,3444,535959
103,3445,537471
103,3446,539840
103,3447,538903
103,3448,538119
103,3449,538620
103,3450,541953
103,3451,543603
103,3452,540193
103,3453,542915
103,3454,541600
103,3455,543583
103,3456,542048
103,3457,528011
103,3458,525531
103,3459,531643
103,3460,533483
103,3461,529851
103,3462,534171
103,3463,535947
103,3464,537771
103,3465,535946
103,3466,535460
103,3467,534756
103,3468,535572
103,3469,537092
103,3470,532251
103,3471,537019
103,3472,538498
103,3473,540718
103,3474,541317
103,3475,538695
103,3476,535338
103,3477,540572
103,3478,545252
103,3479,543793
103,3480,546628
103,3481,547380
103,3482,548356
103,3483,545439
103,3484,547294
103,3485,549294
103,3486,550259
103,3487,557140
103,3488,557213
103,3489,555731
103,3490,559959
103,3491,556995
103,3492,558611
103,3493,554531
103,3494,560932
103,3495,562839
103,3496,565175
103,3497,565700
103,3498,569172
103,3499,537892
103,3500,537978
103,3501,539466
103,3502,538981
103,3503,538643
103,3504,541323
103,3505,543147
103,3506,542104
103,3507,541869
103,3508,542410
103,3509,544987
103,3510,546843
103,3511,547736
103,3512,548396
103,3513,543005
103,3514,542633
103,3515,541717
103,3516,547406
103,3517,549214
103,3518,545566
103,3519,552860
103,3520,554684
103,3521,552104
103,3522,551038
103,3523,552476
103,3524,554140
103,3525,554794
103,3526,555767
103,3527,558589
103,3528,557527
103,3529,563405
103,3530,560845
103,3531,562275
103,3532,567021
103,3533,558416
103,3534,564845
103,3535,568413
103,3536,570701
103,3537,572693
103,3538,571082
103,3539,568835
103,3540,573251
103,3541,566762
103,3542,575386
103,3543,571739
103,3544,577667
103,3545,581411
103,3546,565382
103,3547,568998
103,3548,564372
103,3549,567941
103,3550,571557
103,3551,572661
103,3552,576375
103,3553,579719
103,3554,576006
103,3555,572563
103,3556,576979
103,3557,580598
103,3558,574981
103,3559,578549
103,3560,579525
103,3561,587770
103,3562,585062
103,3563,588627
103,3564,584197
103,3565,592279
103,3566,583255
103,3567,591470
103,3568,586951
103,3569,594170
103,3570,593292
103,3571,597659
103,3572,597212
103,3573,595870
103,3574,598618
103,3575,602156
103,3576,467339
103,3577,474196
103,3578,471725
103,3579,482921
103,3580,480095
103,3581,481222
103,3582,489559
103,3583,508617
103,3584,677254
103,3585,666823
103,3586,672066
103,3587,679221
103,3588,693729
103,3589,695981
103,3590,695787
103,3591,694677
103,3592,690576
103,3593,695679
103,3594,696925
103,3595,694570
103,3596,695352
103,3597,709621
103,3598,708119
103,3599,707893
103,3600,692532
103,3601,693316
103,3602,695702
103,3603,707953
103,3604,711998
103,3605,706395
103,3606,706231
103,3607,704370
103,3608,702177
103,3609,702769
103,3610,707407
103,3611,704759
